id,key,value,type
328298666,operator,Kealakekua Ranch Center,regular
328298666,park_ride,no,regular
328298666,supervised,no,regular
328503643,golf,water_hazard,regular
328503643,natural,water,regular
328503647,name,Manalo Street,regular
328503647,highway,living_street,regular
328503651,name,Melianani Place,regular
328503651,oneway,yes,regular
328503651,highway,service,regular
328503655,name,Pohuehue Place,regular
328503655,lanes,2,regular
328503655,highway,residential,regular
328503655,mtfcc,S1400,tiger
328503655,statefp,15,tiger
328503655,countyfp,009,tiger
328503659,name,Wailea Gollf Club Drive,regular
328503659,lanes,1,regular
328503659,oneway,yes,regular
328503659,highway,service,regular
328503659,service,driveway,regular
328503663,highway,service,regular
328503663,service,parking_aisle,regular
328503667,highway,service,regular
328503667,service,parking_aisle,regular
328503671,highway,living_street,regular
328503675,highway,service,regular
328503675,service,parking_aisle,regular
328503679,highway,service,regular
328503679,junction,roundabout,regular
328885749,highway,path,regular
328885749,name,Puʻu Loa Petroglyphs Trail,regular
328885749,sac_scale,hiking,regular
328885749,source,survey,regular
328885749,surface,rock,regular
328885749,trail_visibility,good,regular
329087007,name,'Ohi'a 'Ai Place,regular
329087007,highway,residential,regular
329087011,highway,service,regular
329355485,building,yes,regular
329355489,highway,service,regular
329355489,service,parking_aisle,regular
329355493,sport,basketball,regular
329355493,leisure,pitch,regular
329356241,highway,service,regular
329356241,service,parking_aisle,regular
329358827,oneway,yes,regular
329358827,highway,service,regular
329358827,service,parking_aisle,regular
329358831,highway,service,regular
329358831,service,parking_aisle,regular
329565208,amenity,parking,regular
329565215,amenity,parking,regular
330521406,name,Naniuka Place,regular
330521406,highway,residential,regular
330616925,name,Kukui Road,regular
330616925,oneway,yes,regular
330616925,highway,service,regular
330616925,county,"Maui, HI",tiger
330619362,natural,water,regular
330880634,highway,path,regular
331165974,natural,coastline,regular
331165974,source,PGS,regular
331168078,natural,beach,regular
331168934,natural,beach,regular
331168934,surface,sand,regular
331603729,name,Kipuni Way LLC,regular
331603729,building,industrial,regular
331603729,city,Kapaa,addr
331603729,state,HI,addr
331603729,street,Kipuni Way,addr
331603729,postcode,96746,addr
331603729,housenumber,934,addr
331909911,highway,path,regular
332762707,lanes:backward,Kaumalapau,destination
332762707,lanes:forward,Lanai Airport|Kaumalapau,destination
332762707,highway,tertiary,regular
332762707,lanes,3,regular
332762707,backward,1,lanes
332762707,forward,1,lanes
332762707,name,Kaumalapau Highway,regular
332762707,ref,HI 440,regular
332762707,county,"Maui, HI",tiger
332765471,height,15,regular
332765471,natural,tree_row,regular
332765471,leaf_type,needleleaved,regular
332765471,leaf_cycle,evergreen,regular
332805867,amenity,parking,regular
332805867,parking,surface,regular
332805874,amenity,parking_space,regular
332805878,amenity,parking_space,regular
332805882,amenity,parking_space,regular
332805886,amenity,parking_space,regular
332805890,amenity,parking_space,regular
332805894,amenity,parking_space,regular
332805898,amenity,parking_space,regular
332805902,amenity,parking_space,regular
332805906,amenity,parking_space,regular
332805910,amenity,parking_space,regular
332805914,amenity,parking_space,regular
332805918,amenity,parking_space,regular
332805922,amenity,parking_space,regular
332805926,amenity,parking_space,regular
332805930,amenity,parking_space,regular
332805935,amenity,parking_space,regular
332805939,amenity,parking_space,regular
332805943,amenity,parking_space,regular
332805947,amenity,parking_space,regular
332805951,amenity,parking_space,regular
332805955,amenity,parking_space,regular
332805955,parking_space,disabled,regular
332805959,amenity,parking_space,regular
332805963,amenity,parking_space,regular
332805967,amenity,parking_space,regular
332805971,amenity,parking_space,regular
332805975,amenity,parking_space,regular
332805979,amenity,parking_space,regular
332805983,amenity,parking_space,regular
332805987,amenity,parking_space,regular
332805992,amenity,parking_space,regular
332805999,amenity,parking_space,regular
332806006,amenity,parking_space,regular
332806012,amenity,parking_space,regular
332806018,amenity,parking_space,regular
332806025,amenity,parking_space,regular
332806032,amenity,parking_space,regular
332806038,amenity,parking_space,regular
332806048,lanes,2,regular
332806048,width,8,regular
332806048,highway,service,regular
332806048,service,parking_aisle,regular
332806048,county,"Maui, HI",tiger
333016718,name,Makena South Course,regular
333016718,leisure,golf_course,regular
333016722,amenity,parking,regular
333016722,parking,surface,regular
333016726,building,yes,regular
333016730,highway,pedestrian,regular
333016730,golf_cart,yes,regular
333016734,lanes,1,regular
333016734,width,5,regular
333016734,oneway,yes,regular
333016734,highway,service,regular
333016738,highway,service,regular
333016738,service,parking_aisle,regular
333016742,foot,permissive,regular
333016742,highway,track,regular
333016742,golf_cart,designated,regular
333016742,tracktype,grade1,regular
333016746,highway,service,regular
333016746,service,driveway,regular
333016750,highway,service,regular
333016750,service,driveway,regular
333016754,highway,service,regular
333016754,service,parking_aisle,regular
333016758,lanes,1,regular
333016758,width,5,regular
333016758,highway,service,regular
333016758,service,parking_aisle,regular
333016762,landuse,grass,regular
333018943,name,Makena Alanui,regular
333018943,lanes,2,regular
333018943,width,9,regular
333018943,highway,tertiary,regular
333018943,maxspeed,30,regular
333018943,source,estimated,width
333018943,lanes,shared,bicycle
333018943,forward,La Perouse Bay,destination
333018943,backward,Makena,destination
333019447,lanes,1,regular
333019447,width,7,regular
333019447,oneway,yes,regular
333019447,highway,service,regular
333132641,water,reservoir,regular
333132641,natural,water,regular
333178345,highway,service,regular
333207638,golf,driving_range,regular
333207642,amenity,parking,regular
333207642,parking,surface,regular
333207642,surface,asphalt,regular
333207646,golf,clubhouse,regular
333207646,building,yes,regular
333207650,foot,permissive,regular
333207650,highway,track,regular
333207650,surface,concrete,regular
333207650,golf_cart,designated,regular
333207650,tracktype,grade1,regular
333207654,foot,permissive,regular
333207654,highway,track,regular
333207654,surface,asphalt,regular
333207654,golf_cart,designated,regular
333207654,tracktype,grade1,regular
333207658,foot,permissive,regular
333207658,highway,track,regular
333207658,surface,concrete,regular
333207658,golf_cart,designated,regular
333207658,tracktype,grade1,regular
333210081,highway,service,regular
333210081,service,driveway,regular
333377688,building,college,regular
333534836,barrier,fence,regular
333534840,building,yes,regular
333534840,man_made,storage_tank,regular
333534844,lanes,1,regular
333534844,width,4,regular
333534844,highway,service,regular
333534844,service,driveway,regular
333534844,surface,asphalt,regular
333534844,tracktype,grade1,regular
333536293,name,Kalai Waa Street,regular
333536293,highway,unclassified,regular
333536293,maxspeed,20 mph,regular
333536297,landuse,residential,regular
333764154,sport,tennis,regular
333764154,leisure,pitch,regular
333764161,building,apartments,regular
333764168,building,yes,regular
333764175,building,garages,regular
333764179,building,garages,regular
333764183,building,yes,regular
333764187,highway,service,regular
333764187,service,driveway,regular
333764191,highway,service,regular
333764191,service,driveway,regular
333764195,highway,footway,regular
333766118,leisure,swimming_pool,regular
333766122,building,house,regular
333769268,natural,scrub,regular
333931097,ele,213,regular
333931097,name,Kepaniwai Park,regular
333931097,leisure,park,regular
333931097,wikipedia,en:Iao Valley,regular
333934758,building,college,regular
333934758,name,ʻIlima,regular
334764591,building,yes,regular
334764595,building,yes,regular
334764599,highway,service,regular
334764599,service,parking_aisle,regular
334764603,highway,service,regular
334764603,service,parking_aisle,regular
334807512,building,roof,regular
334807516,highway,steps,regular
335700471,building,apartments,regular
335868477,natural,grassland,regular
335868482,lanes:backward,no|dedicated,bicycle
335868482,lane:forward,shoulder,cycleway
335868482,backward,Mauna Lani/Kawaihae,destination
335868482,forward,Kailua-Kona,destination
335868482,highway,primary,regular
335868482,lanes,4,regular
335868482,backward,2,lanes
335868482,forward,2,lanes
335868482,maxspeed,45 mph,regular
335868482,name,Queen Kaahumanu Highway,regular
335868482,forward,left_of:1,placement
335868482,ref,HI-19,regular
335868482,lanes:forward,left|through,turn
335868482,lanes:backward,2.75|1.25,width
335868482,lanes:forward,2.75|2.75,width
335868486,ref,HI-19,regular
335868486,name,Queen Kaahumanu Highway,regular
335868486,lanes,4,regular
335868486,highway,primary,regular
335868486,maxspeed,45 mph,regular
335868486,forward,2,lanes
335868486,backward,2,lanes
335868486,backward,left_of:1,placement
335868486,lanes:forward,none|left,turn
335868486,lanes:backward,left|through,turn
335868486,lanes:forward,2.75|2.75,width
335868486,lanes:backward,2.75|2.75,width
335868490,ref,HI-19,regular
335868490,name,Queen Kaahumanu Highway,regular
335868490,lanes,2,regular
335868490,highway,primary,regular
335868490,maxspeed,45 mph,regular
335868490,forward,Waikoloa/Kailua-Kona,destination
335868490,lanes:forward,2.75,width
335868490,backward,Mauna Lani/Kawaihae,destination
335868490,lanes:backward,2.75,width
335868497,ref,HI-19,regular
335868497,name,Queen Kaahumanu Highway,regular
335868497,lanes,4,regular
335868497,width,11,regular
335868497,highway,primary,regular
335868497,maxspeed,45 mph,regular
335868497,forward,1,lanes
335868497,backward,2,lanes
335868497,backward,left_of:1,placement
335868497,forward,Waikoloa Beach Resort/Kailua-Kona,destination
335868497,lanes:backward,none|merge_to_left,turn
335868497,lanes:forward,2.75,width
335868497,backward,Mauna Lani/Kawaihae,destination
335868497,lanes:backward,2.75|2.75,width
335868506,name,Waikoloa Beach Drive,regular
335868506,lanes,2,regular
335868506,oneway,yes,regular
335868506,highway,unclassified,regular
335868506,placement,middle_of:2,regular
335868506,lanes,2.5|3.25,width
335868510,name,Waikoloa Beach Drive,regular
335868510,lanes,2,regular
335868510,oneway,yes,regular
335868510,highway,unclassified,regular
335868510,placement,middle_of:2,regular
335868510,lanes,left|through,turn
335868515,name,Waikoloa Beach Drive,regular
335868515,lanes,1,regular
335868515,oneway,yes,regular
335868515,highway,unclassified,regular
335868519,name,Waikoloa Beach Drive,regular
335868519,lanes,2,regular
335868519,oneway,yes,regular
335868519,highway,unclassified,regular
335868519,placement,middle_of:2,regular
335868519,lanes,left|through;right,turn
335868519,lanes,3.25|3.25,width
335868523,lanes,1,regular
335868523,width,5,regular
335868523,oneway,yes,regular
335868523,highway,service,regular
335868523,service,driveway,regular
335868523,motor_vehicle,private,regular
335868527,lanes,2,regular
335868527,highway,unclassified,regular
335868527,mtfcc,S1400,tiger
335868527,statefp,15,tiger
335868527,countyfp,001,tiger
335868531,lanes,1,regular
335868531,width,5,regular
335868531,oneway,yes,regular
335868531,highway,service,regular
335868531,service,driveway,regular
335868531,motor_vehicle,private,regular
335868535,lanes,1,regular
335868535,width,5,regular
335868535,oneway,yes,regular
335868535,highway,service,regular
335868539,lanes,1,regular
335868539,width,5,regular
335868539,oneway,yes,regular
335868539,highway,service,regular
335868539,service,driveway,regular
335868539,motor_vehicle,private,regular
335868544,lanes,2,regular
335868544,width,6,regular
335868544,highway,service,regular
335868544,mtfcc,S1400,tiger
335868544,statefp,15,tiger
336534293,ref,F,regular
336534293,aeroway,taxiway,regular
336534298,amenity,parking,regular
336534298,parking,surface,regular
336555386,highway,trunk_link,regular
336555386,oneway,yes,regular
336555386,cfcc,A41,tiger
336555386,county,"Honolulu, HI",tiger
336555386,name_base,Middle,tiger
336555386,name_type,St,tiger
336555390,highway,motorway_link,regular
336555390,oneway,yes,regular
336555390,cfcc,A41,tiger
336555390,county,"Honolulu, HI",tiger
336555390,name_base,Middle,tiger
336555390,name_type,St,tiger
336555398,highway,primary_link,regular
336555398,oneway,yes,regular
336555398,cfcc,A41,tiger
336555398,county,"Honolulu, HI",tiger
336555398,name_base,Kamehameha,tiger
336555398,name_type,Hwy,tiger
336555398,reviewed,no,tiger
336555405,highway,tertiary,regular
336555405,name,Kaua Street,regular
336555405,oneway,yes,regular
336555405,cfcc,A41,tiger
336555405,county,"Honolulu, HI",tiger
336555405,name_base,Kaua,tiger
336555405,name_type,St,tiger
336555405,reviewed,no,tiger
336555413,highway,motorway_link,regular
336555420,name,Kahauiki Stream,regular
336555420,tunnel,yes,regular
336555420,waterway,stream,regular
336555430,highway,service,regular
336555430,service,driveway,regular
336559562,highway,service,regular
336559562,service,driveway,regular
336650393,highway,tertiary,regular
336650393,layer,1,regular
336650393,name,McCully Street,regular
336650393,oneway,no,regular
336650393,surface,asphalt,regular
336931466,name,Luawai Place,regular
336931466,highway,residential,regular
336932921,name,Wailea Emerald Course,regular
336932921,leisure,golf_course,regular
336933280,sport,tennis,regular
336933280,leisure,pitch,regular
336933280,surface,clay,regular
336934211,landuse,residential,regular
336934215,name,Kinoiki Street,regular
336934215,highway,residential,regular
336934219,highway,residential,regular
337081146,lit,no,regular
337081146,name,Laolu Street,regular
337081146,note,"Inside the Kanaha Pond Wildlife Sanctuary. Open from sunrise to sunset, between August 31 to March 31 annually. No Pets allowed.",regular
337081146,highway,footway,regular
337081146,surface,unpaved,regular
337081150,lit,no,regular
337081150,name,Puaolu Street,regular
337081150,note,"Inside the Kanaha Pond Wildlife Sanctuary. Open from sunrise to sunset, between August 31 to March 31 annually. No Pets allowed.",regular
337081150,highway,path,regular
337081150,surface,unpaved,regular
337107493,housenumber,4405,addr
337107493,street,Honoapiilani Highway,addr
337107493,building,yes,regular
337107493,levels,1,building
337107493,name,Bank of Hawaii Kahana Branch,regular
337107493,shape,hipped,roof
337107493,shop,mall,regular
338076915,name,Hepia Place,regular
338076915,highway,residential,regular
338077006,name,Poailani Circle,regular
338077006,highway,residential,regular
338280763,name,Waimaluhia,regular
338280763,highway,service,regular
338280768,access,private,regular
338280768,highway,service,regular
338286159,highway,residential,regular
338375108,fee,no,regular
338375108,access,destination,regular
338375108,amenity,parking,regular
338375108,parking,surface,regular
338375108,surface,asphalt,regular
338375117,access,destination,regular
338375117,highway,service,regular
338375117,service,parking_aisle,regular
338375146,highway,steps,regular
338721630,amenity,parking,regular
338721634,highway,footway,regular
338721638,highway,footway,regular
338721642,highway,footway,regular
338721646,highway,footway,regular
338721650,highway,footway,regular
338721654,highway,footway,regular
338721658,highway,steps,regular
338721662,highway,steps,regular
339070747,building,yes,regular
339070753,building,yes,regular
339070759,building,yes,regular
339070764,building,yes,regular
339070770,building,yes,regular
339070777,highway,service,regular
339072067,building,yes,regular
339072071,building,yes,regular
339072075,building,yes,regular
339072079,building,yes,regular
339072083,building,yes,regular
339072087,building,yes,regular
339072091,building,yes,regular
339072095,building,yes,regular
339072099,building,yes,regular
339072103,highway,service,regular
339072107,highway,track,regular
339072111,highway,track,regular
339474102,name,Travis Lane,regular
339474102,highway,residential,regular
339474106,name,Loko I'A Lane,regular
339474106,highway,residential,regular
339585302,name,Bailey Place,regular
339585302,highway,residential,regular
339585312,highway,service,regular
339585312,name,Hoio Circle,regular
339585312,service,driveway,regular
339585312,cfcc,A41,tiger
339585312,county,"Honolulu, HI",tiger
339585312,name_base,Hoio,tiger
339585312,name_type,Cir,tiger
339585328,name,McGowan Place,regular
339585328,highway,residential,regular
339585343,highway,service,regular
339585343,name,Pulu Circle,regular
339585343,service,driveway,regular
339585343,cfcc,A41,tiger
339585343,county,"Honolulu, HI",tiger
339585343,name_base,Pulu,tiger
339585343,name_type,Cir,tiger
339585353,source,Bing,regular
339585353,highway,residential,regular
339585363,highway,service,regular
339585371,highway,service,regular
339585375,highway,service,regular
339585760,highway,residential,regular
339815898,highway,residential,regular
340062516,highway,service,regular
340062520,highway,service,regular
340191585,access,private,regular
340191585,highway,residential,regular
340191585,name,Kawakawa Lane,regular
340226903,amenity,grave_yard,regular
340226903,name,Hanakao'o Cemetery,regular
340639613,sport,tennis,regular
340639613,leisure,pitch,regular
340758304,highway,footway,regular
340758308,highway,footway,regular
340758312,highway,footway,regular
340758316,highway,footway,regular
340758604,highway,track,regular
340758604,tracktype,grade2,regular
340760948,highway,footway,regular
340769316,name,20th Street,regular
340769316,highway,residential,regular
340769316,cfcc,A41,tiger
340769316,county,"Honolulu, HI",tiger
340769316,reviewed,no,tiger
340769316,name_base,20th,tiger
340769316,name_type,St,tiger
340769322,access,private,regular
340769322,highway,service,regular
340769322,service,driveway,regular
341020421,name,Dickenson Street,regular
341020421,highway,unclassified,regular
341020421,mtfcc,S1400,tiger
341020421,statefp,15,tiger
341020421,countyfp,009,tiger
341026596,landuse,commercial,regular
341095751,landuse,commercial,regular
341322002,building,commercial,regular
341323018,natural,beach,regular
341327130,highway,service,regular
341447739,highway,trunk_link,regular
341447739,lanes,2,regular
341447739,maxspeed,45 mph,regular
341447739,name,Kuihelani Highway,regular
341447739,oneway,yes,regular
341447739,ref,HI 380,regular
342096789,building,commercial,regular
342097080,amenity,parking,regular
342100572,leisure,pitch,regular
342106396,name,Diamond Head Hiking Trail,regular
342106396,source,survey,regular
342106396,tunnel,yes,regular
342106396,bicycle,no,regular
342106396,highway,footway,regular
342106396,sac_scale,hiking,regular
342106400,highway,steps,regular
342106400,incline,up,regular
342106473,highway,footway,regular
342204003,access,private,regular
342204003,highway,service,regular
342205921,name,Hookili Road,regular
342205921,note,Created in 2014,regular
342205921,highway,residential,regular
342205921,surface,paved,regular
342205921,maxspeed,25 mph,regular
342206616,building,house,regular
342208371,highway,service,regular
342208371,service,parking_aisle,regular
342208375,highway,service,regular
342208375,service,parking_aisle,regular
342208380,highway,service,regular
342208380,service,parking_aisle,regular
342209399,waterway,ditch,regular
342213123,highway,residential,regular
342213128,highway,residential,regular
342213133,highway,residential,regular
342213137,highway,residential,regular
342213141,highway,residential,regular
342218375,building,house,regular
342218379,building,house,regular
342218383,building,house,regular
342218387,building,house,regular
342254295,housenumber,2916,addr
342254295,street,Date Street,addr
342254295,colour,white,building
342254295,levels,25,building
342254295,min_level,3,building
342254295,part,apartments,building
342254295,height,65,regular
342254295,min_height,11,regular
342254295,name,Fairway House,regular
342254295,colour,white,roof
342254295,material,concrete,roof
342273600,highway,service,regular
342273600,service,parking_aisle,regular
342273605,building,yes,regular
342273605,levels,2,building
342273605,shape,hipped,roof
342273612,building,yes,regular
342273620,building,yes,regular
342275867,name,Hawaii School for the Deaf and the Blind,regular
342275867,amenity,school,regular
342285462,highway,service,regular
342285462,service,parking_aisle,regular
342285466,highway,service,regular
342285466,service,parking_aisle,regular
342285471,highway,service,regular
342285471,service,parking_aisle,regular
342285477,highway,service,regular
342285477,service,parking_aisle,regular
342285481,highway,service,regular
342285481,service,parking_aisle,regular
342285485,highway,service,regular
342285485,service,parking_aisle,regular
342285489,highway,service,regular
342285489,service,parking_aisle,regular
342285493,highway,service,regular
342285493,service,parking_aisle,regular
342285497,highway,service,regular
342285497,service,parking_aisle,regular
342285501,highway,service,regular
342285501,service,parking_aisle,regular
342285505,highway,service,regular
342285505,service,parking_aisle,regular
342285509,highway,service,regular
342285509,service,parking_aisle,regular
342285514,highway,residential,regular
342285518,highway,residential,regular
343132867,area,yes,regular
343132867,fixme,is this supposed to be an inner way in this building?,regular
343132873,building,college,regular
343132873,levels,2,building
343132873,name,Lama,regular
343132877,highway,footway,regular
343132881,highway,footway,regular
343132885,highway,footway,regular
343132889,highway,footway,regular
343132893,highway,footway,regular
343132897,highway,footway,regular
343132903,highway,footway,regular
343132914,highway,footway,regular
344221961,layer,3,regular
344221961,building,yes,regular
344398060,city,Kahului,addr
344398060,housenumber,310,addr
344398060,postcode,96732,addr
344398060,state,HI,addr
344398060,street,West Kaahumanu Avenue,addr
344398060,amenity,college,regular
344398060,name,University of Hawai‘i Maui College,regular
344398060,website,http://maui.hawaii.edu/,regular
344398060,wikidata,Q7895485,regular
344403158,highway,service,regular
344403158,service,parking_aisle,regular
344814344,highway,service,regular
344814344,service,parking_aisle,regular
344814348,name,Open Parking,regular
344814348,amenity,parking,regular
344864496,oneway,yes,regular
344864496,highway,service,regular
344864496,service,parking_aisle,regular
344866165,colour,#FBF6D9,building
344866165,levels,39,building
344866165,material,concrete,building
344866165,part,apartments,building
344866165,height,102,regular
344866165,name,Royal Iolani Diamond Head Tower,regular
344866165,colour,#FBF6D9,roof
345162660,highway,footway,regular
345162664,highway,footway,regular
345162668,building,college,regular
345162668,name,Olopua,regular
345162672,highway,footway,regular
345162678,highway,footway,regular
345162683,highway,footway,regular
345162687,highway,footway,regular
345162692,highway,footway,regular
345162696,highway,footway,regular
345162700,highway,footway,regular
345162705,highway,footway,regular
345162709,name,Olapa West Stairs,regular
345162709,highway,steps,regular
345162713,highway,steps,regular
345162717,highway,footway,regular
345407985,amenity,parking,regular
345407985,park_ride,no,regular
345407985,supervised,no,regular
345407991,barrier,wall,regular
345950991,building,yes,regular
345954556,building,yes,regular
346078751,highway,residential,regular
346079828,highway,service,regular
346393208,highway,residential,regular
346393208,lanes,2,regular
346393208,name,Lumihoahu Place,regular
346616743,waterway,canal,regular
346642908,highway,residential,regular
346973098,highway,residential,regular
346973098,name,Ahuimanu Loop,regular
346973098,cfcc,A41,tiger
346973098,county,"Honolulu, HI",tiger
346973098,name_base,Ahuimanu,tiger
346973098,name_type,Loop,tiger
346973098,reviewed,no,tiger
346973102,name,Hio Place,regular
346973102,highway,residential,regular
346973102,cfcc,A41,tiger
346973102,county,"Honolulu, HI",tiger
346973102,reviewed,no,tiger
346973102,name_base,Hio,tiger
346973102,name_type,Pl,tiger
346973107,highway,residential,regular
346973107,name,Kapehe Street,regular
346973107,cfcc,A41,tiger
346973107,county,"Honolulu, HI",tiger
346973107,name_base,Kapehe,tiger
346973107,name_type,St,tiger
346973107,reviewed,no,tiger
346973114,highway,residential,regular
346973114,name,Puapoo Place,regular
346973114,cfcc,A41,tiger
346973114,county,"Honolulu, HI",tiger
346973114,name_base,Puapoo,tiger
346973114,name_type,Pl,tiger
346973114,reviewed,no,tiger
346973118,highway,residential,regular
346979295,access,private,regular
346979295,highway,residential,regular
346979295,name,HapaWai Loop,regular
346979299,access,private,regular
346979299,highway,service,regular
346979299,service,driveway,regular
346979303,access,private,regular
346979303,highway,service,regular
346979303,service,driveway,regular
346979307,access,private,regular
346979307,highway,service,regular
346979307,service,driveway,regular
347012710,highway,service,regular
347012710,service,alley,regular
347012714,highway,service,regular
347012714,service,alley,regular
347012753,highway,service,regular
347012753,service,alley,regular
347022741,name,Lanikeha Way,regular
347022741,highway,living_street,regular
347273982,name,Schmitt Parkway,regular
347273982,highway,residential,regular
347273986,highway,residential,regular
347310159,name,Otake Street,regular
347310159,highway,service,regular
347679401,highway,path,regular
347695956,highway,footway,regular
347706444,amenity,parking,regular
347709348,amenity,parking,regular
347709348,name,Parking for low/small cars,regular
347709348,en,Parking for low/small cars,name
347709348,es,Estacionamiento para carros bajos/pequeños,name
347710493,highway,path,regular
347711994,highway,path,regular
348761040,name,Hudson Way,regular
348761040,highway,residential,regular
348763046,name,Kukui Drive,regular
348763046,highway,residential,regular
348763046,cfcc,A41,tiger
348763046,county,"Honolulu, HI",tiger
348763046,reviewed,no,tiger
348763046,name_base,Kukui,tiger
348763046,name_type,Dr,tiger
348763055,highway,residential,regular
348763055,name,Kukui Drive,regular
348763063,highway,residential,regular
349285215,name,Haulele Street,regular
349285215,highway,residential,regular
349285219,name,Kaupe'a Street,regular
349285219,highway,residential,regular
349285223,name,Pe'ekaua Street,regular
349285223,highway,residential,regular
349285227,name,Pukaua Street,regular
349285227,highway,residential,regular
349285231,name,kahanalei Street,regular
349285231,highway,residential,regular
349613524,name,Hase Drive,regular
349613524,fixme,yes,regular
349613524,highway,residential,regular
349613524,cfcc,A41,tiger
349613524,county,"Honolulu, HI",tiger
349613524,reviewed,no,tiger
349613524,name_base,Hase,tiger
349613524,name_type,Dr,tiger
349614697,name,Mililani Ike Elementary School,regular
349614697,amenity,school,regular
349614701,highway,residential,regular
349614705,highway,residential,regular
350096306,access,private,regular
350096306,highway,service,regular
350675062,name,Hickam Court,regular
350675062,highway,residential,regular
350683121,access,private,regular
350683121,highway,service,regular
350713499,building,commercial,regular
350713503,name,Carlsmith Building,regular
350713503,office,lawyer,regular
350713503,building,yes,regular
350713507,building,commercial,regular
350918532,name,Nalu Nani Court,regular
350918532,highway,residential,regular
350949157,highway,service,regular
350954421,lanes,2,regular
350954421,access,private,regular
350954421,highway,service,regular
350994211,name,Basswood Place,regular
350994211,highway,residential,regular
351000193,access,private,regular
351000193,highway,service,regular
351000193,service,driveway,regular
351000198,access,private,regular
351000198,highway,service,regular
351000198,service,driveway,regular
351458140,name_1,Akolea Place,regular
351458140,highway,residential,regular
351479479,name,Lanui Circle,regular
351479479,lanes,4,regular
351479479,oneway,yes,regular
351479479,highway,service,regular
351479479,placement,middle_of:2,regular
351479479,mtfcc,S1400,tiger
351479479,statefp,15,tiger
351479479,countyfp,009,tiger
351665588,highway,residential,regular
351665588,name,Waikalani Place,regular
351665588,cfcc,A41,tiger
351665588,county,"Honolulu, HI",tiger
351665588,name_base,Waikalani,tiger
351665588,name_type,Pl,tiger
351665588,reviewed,no,tiger
351665592,access,private,regular
351665592,highway,service,regular
351665592,service,driveway,regular
351665592,cfcc,A41,tiger
351665592,county,"Honolulu, HI",tiger
351665592,reviewed,no,tiger
351670315,highway,residential,regular
351670315,name,Kukona A La'a Street,regular
351670315,surface,asphalt,regular
351686971,highway,residential,regular
351686971,name,Mikohu Street,regular
351686971,cfcc,A41,tiger
351686971,county,"Honolulu, HI",tiger
351686971,name_base,Mikohu,tiger
351686971,name_type,St,tiger
351686971,reviewed,no,tiger
351706622,name,Lako Street,regular
351706622,highway,residential,regular
351714206,name,Kaipoi street,regular
351714206,highway,living_street,regular
351714627,highway,service,regular
351720463,highway,service,regular
352316977,name,Outrigger Canoe Club,regular
352316977,building,yes,regular
352317802,highway,residential,regular
352317802,name,Hapue Loop,regular
352317802,cfcc,A41,tiger
352317802,county,"Honolulu, HI",tiger
352317802,name_base,Hapue,tiger
352317802,name_type,Loop,tiger
352317802,reviewed,no,tiger
352317809,name,Kupalii Loop,regular
352317809,highway,residential,regular
352317809,cfcc,A41,tiger
352317809,county,"Honolulu, HI",tiger
352317809,reviewed,no,tiger
352317809,name_base,Kupalii,tiger
352317809,name_type,Loop,tiger
352322617,name,Haunuu Street,regular
352322617,highway,residential,regular
352383025,lit,no,regular
352383025,foot,permissive,regular
352383025,horse,no,regular
352383025,access,permissive,regular
352383025,bicycle,no,regular
352383025,highway,footway,regular
352383025,surface,gravel,regular
352383025,motor_vehicle,no,regular
352396756,name,Cane Haul Road,regular
352396756,highway,residential,regular
352540152,highway,footway,regular
352542108,name,Koko Head Avenue,regular
352542108,highway,residential,regular
352615941,oneway,yes,regular
352615941,source,"bing, survey",regular
352615941,highway,service,regular
352615941,service,parking_aisle,regular
352615945,oneway,yes,regular
352615945,source,"bing, survey",regular
352615945,highway,service,regular
352615945,service,parking_aisle,regular
352838781,name,Heen Way,regular
352838781,highway,residential,regular
352879056,name,Church Lane,regular
352879056,highway,residential,regular
353013163,name,Bonney Loop,regular
353013163,highway,residential,regular
353015343,name,Namahoe Street,regular
353015343,highway,residential,regular
353023702,name,Onekea Place,regular
353023702,highway,residential,regular
353023706,name,W Kapueone Place,regular
353023706,highway,residential,regular
353023706,mtfcc,S1400,tiger
353023706,statefp,15,tiger
353023706,countyfp,009,tiger
353023706,reviewed,no,tiger
353034268,name,Oneha Street,regular
353034268,highway,service,regular
353060137,name,Hui Road F,regular
353060137,highway,service,regular
353179449,highway,path,regular
353251818,name,Akolea Place,regular
353251818,highway,residential,regular
353267600,highway,residential,regular
353267600,name,Itasca Circle,regular
353267600,oneway,yes,regular
353267600,cfcc,A41,tiger
353267600,county,"Honolulu, HI",tiger
353267600,name_base,Itasca,tiger
353267600,name_type,Cir,tiger
353267600,reviewed,no,tiger
353279136,name,Cantella Lane,regular
353279136,highway,service,regular
353294184,name,Hospital Road,regular
353294184,highway,residential,regular
353851016,name,Ohuohu Street,regular
353851016,highway,residential,regular
353851036,name,Palaa Place,regular
353851036,highway,residential,regular
353851047,name,Maki Street,regular
353851047,highway,residential,regular
353851456,highway,service,regular
353851456,service,alley,regular
353857347,name,Lilpuna Road,regular
353857347,highway,residential,regular
353857347,cfcc,A41,tiger
353857347,county,"Honolulu, HI",tiger
353857347,reviewed,no,tiger
353857347,name_base,Lilpuna,tiger
353857347,name_type,Rd,tiger
353935873,highway,path,regular
354349979,access,destination,regular
354349979,highway,track,regular
354349979,tracktype,grade3,regular
354395046,access,private,regular
354395046,highway,service,regular
